Date,Open,High,Low,Close
01/03/2022,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375
01/04/2022,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625
01/05/2022,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125
01/06/2022,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875
01/07/2022,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625
01/10/2022,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625
01/11/2022,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875
01/12/2022,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625
01/13/2022,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625
01/14/2022,4637.990234375,4665.1298828125,4614.75,4662.85009765625
01/18/2022,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125
01/19/2022,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625
01/20/2022,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875
01/21/2022,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625
01/24/2022,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125
01/25/2022,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125
01/26/2022,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125
01/27/2022,4380.580078125,4428.740234375,4309.5,4326.509765625
01/28/2022,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625
01/31/2022,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875
02/01/2022,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625
02/02/2022,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125
02/03/2022,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625
02/04/2022,4482.7900390625,4539.66015625,4451.5,4500.52978515625
02/07/2022,4505.75,4521.85986328125,4471.47021484375,4483.8701171875
02/08/2022,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625
02/09/2022,4547.0,4590.02978515625,4547.0,4587.18017578125
02/10/2022,4553.240234375,4588.919921875,4484.31005859375,4504.080078125
02/11/2022,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875
02/14/2022,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875
02/15/2022,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875
02/16/2022,4455.75,4489.5498046875,4429.68017578125,4475.009765625
02/17/2022,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625
02/18/2022,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875
02/22/2022,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625
02/23/2022,4324.93017578125,4341.509765625,4221.509765625,4225.5
02/24/2022,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125
02/25/2022,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375
02/28/2022,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625
03/01/2022,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625
03/02/2022,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625
03/03/2022,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375
03/04/2022,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875
03/07/2022,4327.009765625,4327.009765625,4199.85009765625,4201.08984375
03/08/2022,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125
03/09/2022,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125
03/10/2022,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125
03/11/2022,4279.5,4291.009765625,4200.490234375,4204.31005859375
03/14/2022,4202.75,4247.56982421875,4161.72021484375,4173.10986328125
03/15/2022,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125
03/16/2022,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125
03/17/2022,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875
03/18/2022,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875
03/21/2022,4462.39990234375,4481.75,4424.2998046875,4461.18017578125
03/22/2022,4469.10009765625,4522.0,4469.10009765625,4511.60986328125
03/23/2022,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375
03/24/2022,4469.97998046875,4520.580078125,4465.169921875,4520.16015625
03/25/2022,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375
03/28/2022,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125
